,tayaaksraŋayak,thin wire,,,,,,,,,,,,,,,,,,,,,,
,tayaat,bracelet,,,,,,,,,,,,,,,,,,,,,,
,tayaġnailitaq,cuff,,,,,,,,,,,,,,,,,,,,,,
,tayaġnaun,wrist,,,,,,,,,,,,,,,,,,,,,,
,tayaġniq,"wrist; bone near foreflipper of seal, walrus",,,,,,,,,,,,,,,,,,,,,,
,tayaq,"black auklet, crested auklet (Aethia cristatella)",tayyat,"(pl.) black auklets, crested auklets",,,,,,,,,,,,,,,,,,,,
,tayaq-,"to soar, glide, (of a bird, without flapping wings)",Tayaqtuq.,It is soaring.,,,,,,,,,,,,,,,,,,,,
,tayuuq-,to sneeze,Tayuuqtuŋa.,I sneezed.,Tayuuġia.,I sneezed on him/her.,,,,,,,,,,,,,,,,,,
,tazi-,to stretch,Taziruq.,It has been stretched.,Tazigia.,I stretched it.,Tazisaaa.,S/he tried to stretch it.,,,,,,,,,,,,,,,,
,taziuq-,to stretch something; to stretch one's limbs,Taziuġia.,I am stretching it.,Taziuqtuq.,S/he stretched his/her limbs. ,Taziuġiruq.,S/he is stretching something. ,,,,,,,,,,,,,,,,
,tazik,wooden rack on which skin boats are stored (usu. pl. taziit),,,,,,,,,,,,,,,,,,,,,,
,umiam taziit,rack for boat (originally made of whale ribs),,,,,,,,,,,,,,,,,,,,,,
,taziq,"point of land; lake, lagoon",,,,,,,,,,,,,,,,,,,,,,
,taziuq-,to hold someone's hand,Taziuqtuuk.,We(2) are holding hands.,Taziuġia.,I am holding his/her hand. ,,,,,,,,,,,,,,,,,,
,tiggak,rutting seal,,,,,,,,,,,,,,,,,,,,,,
,tiggaŋnit-,(i) to smell of rutting seal,Tiggaŋnituq.,There is a smell of rutting seal.,,,,,,,,,,,,,,,,,,,,
,tigguk-,"(t) to keep talking, grabbing [tiu + k]",Tiggugaa.,S/he keeps grabbing him/her or taking it.,,,,,,,,,,,,,,,,,,,,
,tiggun,potholder,,,,,,,,,,,,,,,,,,,,,,
,tigiġaaq,"traveler, visitor from another place",,,,,,,,,,,,,,,,,,,,,,
,tigikuik,thimble holder,,,,,,,,,,,,,,,,,,,,,,
,tigiq,index finger; thimble,tigiik,(dl.) index fingers; thimbles,tikkit,(pl.) index fingers; thimbles,,,,,,,,,,,,,,,,,,
,tigit-,"to arrive, reach a place",Tigituq.,S/he arrived.,Tigitkaa.,"S/he reached it, arrived at it. ",,,,,,,,,,,,,,,,,,
,tiglik-,to steal,Tigliktuq.,S/he stole something.,Tigligaa.,S/he stole it.,,,,,,,,,,,,,,,,,,
,tigliyuuq,thief,,,,,,,,,,,,,,,,,,,,,,
,tigliq-,"to beat, throb, e.g. of pulse",Tiglatuq.,It beat once (of pulse).,,,,,,,,,,,,,,,,,,,,
,tiglatuaq,pulse,,,,,,,,,,,,,,,,,,,,,,
,tiglataq-,"(i) to throb, beat (repeatedly)",Tiglataqtuq.,"It is throbbing, beating. ",,,,,,,,,,,,,,,,,,,,
,tigluk-,to hit with the fist,Tiglugaa.,S/he hit him with her/his first.,Aŋutmik tigluŋniktuŋa.,I hit the man with my fist. ,,,,,,,,,,,,,,,,,,
,tigluaq-,to hit repeatedly with the fist,Tigluaqtuq.,S/he hit something repeatedly with his/her fist.,Tigluaġaa.,S/he hit it repeatedly with her/his fist.,,,,,,,,,,,,,,,,,,
,tigluuraq,bruise,,,,,,,,,,,,,,,,,,,,,,
,tigluuraq-,"(i) to have bruise(s), have a black eye",Tigluura.tuq.,"S/he has bruises, is bruised. ",,,,,,,,,,,,,,,,,,,,
,tigluuri-,"(t) to bruise, give a black eye",Tigluuriaa.,S/he gave him/her a black eye.,,,,,,,,,,,,,,,,,,,,
,tiġġaaq-,(i) to be slow in what one does,Tiġġaaqtuq.,S/he is slow. ,,,,,,,,,,,,,,,,,,,,
,tiġiaq,weasel,,,,,,,,,,,,,,,,,,,,,,
,tiġigluk,young bearded seal,,,,,,,,,,,,,,,,,,,,,,
,tiġiktuq-,"to stalk an animal in hunting, creep up on an animal",Niqsamik tiġiktatuŋa.,I crept up on a seal.,Niqsaq tiġiktuiga.,I crept up on the seal. ,,,,,,,,,,,,,,,,,,
,tiġitkuatyak,Arctic tern ,,,,,,,,,,,,,,,,,,,,,,
,tiġitkuq,"corner, right angle, outside corner",,,,,,,,,,,,,,,,,,,,,,
,tiġitkuaġik-,"(i) to be square, oblong",Tiġitkuaġiktuq.,"It is square, oblong.",,,,,,,,,,,,,,,,,,,,
,tiimiaq,"something carried, held in the hands or arms",tiimiatka,the things I'm carrying,,,,,,,,,,,,,,,,,,,,
,tiimiaq-,"to carry, hold something in the hands or arms",Tiimiaqtuŋa.,I am carrying things.,Tiimiaġia.,I am carrying it.,,,,,,,,,,,,,,,,,,
,tiimiaġvik,"handrail, bannister",,,,,,,,,,,,,,,,,,,,,,
,tiimirit-,to give someone something to carry or deliver,Tiimiritkaa.,S/he gave him/her something to carry.,,,,,,,,,,,,,,,,,,,,
,tikkuaq-,to point with the index finer,Tikkuaqtuŋa.,I am pointing my index finger.,Tikkuaġia.,I point my index finger at it.,,,,,,,,,,,,,,,,,,
,tikkuun,"pointer, as for use with a map",,,,,,,,,,,,,,,,,,,,,,
,tikpik,"""rib"" in side of kayak",,,,,,,,,,,,,,,,,,,,,,
,tiksiaq-,"to sail (of boat, person)",Tiksiaqtuq.,S/he is sailing.,Tiksiaġaa.,S/he is sailing it.,,,,,,,,,,,,,,,,,,
,tiksraq-,"(i) to have an erection, an erect penis, of a man",Tiksra.tuq.,He has an erection.,,,,,,,,,,,,,,,,,,,,
,tiksri-,"(t) to make something fly away, cause to fly away",Tiksriiga.,I made it fly away.,,,,,,,,,,,,,,,,,,,,
,tilaġi-,to sweep,Tilaġiruŋa.,I am sweeping something. ,Tilaġiiga.,I swept it up.,,,,,,,,,,,,,,,,,,
,tilaġitit,broom,,,,,,,,,,,,,,,,,,,,,,
,tilaktuq-,to wipe something dry,Tilaktuiga.,I wiped it dry.,Aila.tuaq tilaktuiga.,I wiped off the wet spot.,Tilaktuiruŋa.,I am wiping things dry (e.g. dishes).,,,,,,,,,,,,,,,,
,tili-,"(t) to order someone, send someone on an errand",Tiligaa.,S/he told him/her to do something.,Tiliriruŋa.,I sent someone on an errand.,,,,,,,,,,,,,,,,,,
,tiliuq-,"(t) to tell someone to do something, give a command, order",Tiliuġia.,I told him/her to do something. ,,,,,,,,,,,,,,,,,,,,
,timi,body; frame of drum or boat; body (upper part) of mukluk,timaa,his/her body,timiŋa,his/her body,kaŋmum timaa,upper part of mukluk,tuugaam timiŋa,core of tusk,,,,,,,,,,,,,,
,timmiaġataq,light-weight winter harpoon,,,,,,,,,,,,,,,,,,,,,,
,tinik-,(t) to press down on,Tinikia.,I am pressing down on it.,Tiniktuiga.,I am pressing down on it.,,,,,,,,,,,,,,,,,,
,tinit-,"to be low tide, ebb tide",Tinituq.,It is low tide.,Tinitkaa.,It is low tide.,,,,,,,,,,,,,,,,,,
,tinnaktaaq-,to touch repeatedly,Tinnaktaaqtuq.,S/he keeps on touching someone.,Tinnaktaaġaa.,S/he keeps on touching him/her.,,,,,,,,,,,,,,,,,,
,tinu-,to push,Tinugaa.,S/he pushed it.,Tinutniktuq.,"S/he pushed someone, something.",Tinuriruq.,"S/he pushed someone, something.",,,,,,,,,,,,,,,,
,tinuraq-,"to push, prod",Tinuraiga.,I am prodding it.,,,,,,,,,,,,,,,,,,,,
,tiŋak,pubic hair,tiŋait,(pl.) pubic hair,,,,,,,,,,,,,,,,,,,,
,tiŋayuq,long chin whisker or reindeer,,,,,,,,,,,,,,,,,,,,,,
,tiŋi-,"to fly away, take flight",Tiksruq.,It flew away.,Tiŋŋuin!,Fly away!,Tiŋitin!,Fly away!,Tiŋitnak!,Don't fly away!,Tiŋŋutigaa.,It flew away with it.,,,,,,,,,,,,
,tiŋiġlaq-,to sail a boat,Aŋun umiamik tiŋiġla.tuq,The man is sailing a boat.,,,,,,,,,,,,,,,,,,,,
,tiŋiġlau-,(i) to sail a boat,Tiŋiġlauruŋa.,I am sailing.,Tiŋiġlausa.tuŋa.,I am sailing.,,,,,,,,,,,,,,,,,,
,tiŋiġlaun,sail (on a boat),,,,,,,,,,,,,,,,,,,,,,
,tiŋiġlausiraq-,(i) to sail a boat,Tiŋiġlausiraqtut.,They(3+) are sailing.,,,,,,,,,,,,,,,,,,,,
,tiŋiġlauta.tuqtuaq,"sailboat, sailing ship",,,,,,,,,,,,,,,,,,,,,,
,tiŋisaitkutaq,clothespin,,,,,,,,,,,,,,,,,,,,,,
,tiŋit-,"(i) to blow away, be blown away",Tiŋitkaa.,It (OBJ.) blew away.,,,,,,,,,,,,,,,,,,,,
,tiŋmiaq,"bird, fowl",tiŋmirat,"(pl.) birds, fowl",,,,,,,,,,,,,,,,,,,,
,tiŋmiaapak,eagle,,,,,,,,,,,,,,,,,,,,,,
,tiŋmiaġruaq,raven,,,,,,,,,,,,,,,,,,,,,,
,tiŋmiałhuziq,little bird,tiŋmiałhuzit,(pl.) little birds,,,,,,,,,,,,,,,,,,,,
,tiŋmiaqpak,eagle,,,,,,,,,,,,,,,,,,,,,,
,tiŋmila-,(i) to fly,Tiŋmilaruq.,It is flying.,,,,,,,,,,,,,,,,,,,,
,tiŋmiuraq,bird (general term),,,,,,,,,,,,,,,,,,,,,,
,tipłiluk-,(i) to have food around one's mouth,Tipłiluktuq.,S/he has food around his/her mouth.,,,,,,,,,,,,,,,,,,,,
,tipłiluk,food around the mouth,,,,,,,,,,,,,,,,,,,,,,
,tipłiluiyaun,napkin,,,,,,,,,,,,,,,,,,,,,,
,tipłiq-,"to develop a bad odor, usu. from being rotten",Tipłatuq.,It emanates a bad odor.,Tipłiaa niġi.,The meat has a bad odor.,,,,,,,,,,,,,,,,,,
,tipłaziaq,"aged fermented, rotten meat (prepared this way to be eaten)",,,,,,,,,,,,,,,,,,,,,,
,tipłuu-,to smell and taste bad,Tipłuuruq.,"It smells, tastes bad.",,,,,,,,,,,,,,,,,,,,
,tipsii-,(t) to find someone humorous,Tipsiigaa.,S/he finds him/her humorous.,,,,,,,,,,,,,,,,,,,,
,tipsizak-,(t) to make someone laugh,Tipsizakaa.,S/he made him/her laugh.,,,,,,,,,,,,,,,,,,,,
,tipsraaġik-,"to taste good, smell good",Tipsraaġiktuq.,"It smells, tastes good.",,,,,,,,,,,,,,,,,,,,
,tipsraaġigzaq-,to apply perfume,Tipsraaġigzaqtuq.,S/he applied perfume.,Tipsraġigzaġaa.,S/he put perfume on her/him. ,,,,,,,,,,,,,,,,,,
,tipsraaġiit-,"(i) to taste bad, smell bad",Tipsraġiilaq.,"It tastes, smells bad.",,,,,,,,,,,,,,,,,,,,
,tipsraaġiksaun,perfume,,,,,,,,,,,,,,,,,,,,,,
,tipsraq,clam; something washed ashore,,,,,,,,,,,,,,,,,,,,,,
,tipsri-,(i) to find something which has washed ashore,Tipsriruŋa.,I found something that had washed ashore.,,,,,,,,,,,,,,,,,,,,
,tiqtazit-,"(i) to creak, squeak",Tiqtazituq.,It is squeaking. ,,,,,,,,,,,,,,,,,,,,
,tiqtit-,(i) to giggle,Tiqtituq. ,S/he is giggling.,Tiqtirutiigia.,I giggled at it.,,,,,,,,,,,,,,,,,,
,tira-,to cut meat or fish for drying (usu. In thin slices),Niġimik tiraruŋa.,I sliced meat or drying.,Tiragia.,I cut it for drying. ,,,,,,,,,,,,,,,,,,
,tiraraun,knife for cutting meat to dry,,,,,,,,,,,,,,,,,,,,,,
,tiraamaayuun,tobacco pouch,,,,,,,,,,,,,,,,,,,,,,
,tirisiq,"mythical reptile, dinosaur (There is said to be on in the Imaruk Basin.)",,,,,,,,,,,,,,,,,,,,,,
,tirruq-,"to have the water run out of it, e.g. a sink; to run dry, e.g. river; to be boiled dry, e.g. pot",Tirratuq.,It ran dry.,tirruami,when it ran dry,Qulipsiun tirratuq.,The pot boiled dry.,,,,,,,,,,,,,,,,
,tisrriq,ear wax,,,,,,,,,,,,,,,,,,,,,,
,titiq-,"(t) to make a mark, to mark, e.g. with a cut, line",Titiġia.,I made a mark on it.,Unaqsimik titiġiruŋa.,I made a mark on wood.,,,,,,,,,,,,,,,,,,
,titiġniguq,mark,,,,,,,,,,,,,,,,,,,,,,
,titiġniq,mark scratched into something ,,,,,,,,,,,,,,,,,,,,,,
,titiqsruq-,"to make noise of things rubbing together, squeaking, cracking",Titiqsratuq.,It is making a rubbing noise.,Titiqsruaa.,It (OBJ.) is making a rubbing noise.,,,,,,,,,,,,,,,,,,
,titqiaq,"visor, sunshade, eyeshade",,,,,,,,,,,,,,,,,,,,,,
,tiu-,"(t) to take hold of, to grab; to arrest",Tiugaat.,They(3+) grabbed it or arrested him/her.,Tigguuŋ!,Take it!,,,,,,,,,,,,,,,,,,
,tiu-,to wrestle,Tiuruk.,They(2) are wrestling.,Tiugaa.,S/he wrestled him/her.,,,,,,,,,,,,,,,,,,
,tiuaq,adopted child,,,,,,,,,,,,,,,,,,,,,,
,tiuaq-,to adopt a child,Tiuaqtuq migiqłimik.,S/he adopted someone.,Tiuaġia.,I adopted him/her. ,,,,,,,,,,,,,,,,,,
,tiuġliq,"knob, handle",,,,,,,,,,,,,,,,,,,,,,
,tiumiaġi-,(t) to hold onto something,Tiumiaġiiga.,I am holding onto it.,,,,,,,,,,,,,,,,,,,,
,tiupsiaaq-,"to pleat, gather fabric",Tiupsiaaqtuŋa.,I made pleats.,Tiupsiaaġia.,I pleated it.,,,,,,,,,,,,,,,,,,
,tiupsiaaq,pleat in fabric,,,,,,,,,,,,,,,,,,,,,,
,tiuuvik,adoptive parent,tiuuviik,(often dl.) adoptive parents,Tiuuviigaaŋa.,I am his/her adoptive parent.,,,,,,,,,,,,,,,,,,
,tivi,"odor, smell",,,,,,,,,,,,,,,,,,,,,,
,tivaiq-,to lose its odor,Tivaiqtuq.,It lost its odor.,,,,,,,,,,,,,,,,,,,,
,tivigigzaun,perfume,,,,,,,,,,,,,,,,,,,,,,
,tivigiit-,(i) to smell bad,Tivigiilaq.,It smells bad.,,,,,,,,,,,,,,,,,,,,
,tivigik-,(i) to smell good,Tivigiktuq.,It smells good.,,,,,,,,,,,,,,,,,,,,
,tivitu-,(i) to have a strong odor,Tivituruq.,It is has a strong odor. ,,,,,,,,,,,,,,,,,,,,
,tivi-,"(t) to drift, float (out to sea or to shore)",Tivigaa.,"It (OBJ.) drifted away, drifted ashore.",,,,,,,,,,,,,,,,,,,,
,tivuksraq,yeast bread,,,,,,,,,,,,,,,,,,,,,,
,tivvuaq-,to spit,Tivvuaqtuŋa.,I spit. ,Tivvuaġia.,I spit on him/her.,Tivvuaġutigia.,I spit it out.,,,,,,,,,,,,,,,,
,tivvuaksraq,spittle,,,,,,,,,,,,,,,,,,,,,,
,tugaayuk,wild celery (Ligusticum hultenii),,,,,,,,,,,,,,,,,,,,,,
,tugaqtik,rope attaching toggle to harpoon QUERY,,,,,,,,,,,,,,,,,,,,,,
,tuggaq,lead which forms when ice splits,,,,,,,,,,,,,,,,,,,,,,
,tugiq-,"to hatch, break out of shell; to kick, pushing outward with foot (not with toe)",Tugiqtut.,They(3+) break out of their shells (little birds).,Tugiġia.,I pushed it with my foot. ,,,,,,,,,,,,,,,,,,
,tugliq,"second one, next one",tuglia,the next one to it,,,,,,,,,,,,,,,,,,,,
,tugrun,rope to lash skin covering to boat frame (made of belly skin of young walrus),Tugruziqtuat.,They(3+) lashed the skin to the frame.,Umiaq tugruziġaa.,S/he lashed the skin to the boat.,,,,,,,,,,,,,,,,,,
,tuġġumiq-,"(t) to dance, of women",Aġnat tuġġumiqtut.,The women are dancing. ,,,,,,,,,,,,,,,,,,,,
,tuġniq-,to feel embarrassed or ashamed; to be reticent to ask for something,Tuġnatuq.,S/he is embarrassed.,Tuġniigaa.,"S/he's embarrassed about him/her, by his/her actions",Tuġniagutigaluaġaigiguk. ,"We(2) are always hesitant, embarrassed (e.g. to ask a favor). ",,,,,,,,,,,,,,,,
,tuġnanaq-,(i) to be embarrassing,Tuġnanaqtuq.,It is embarrassing.,,,,,,,,,,,,,,,,,,,,
,tuġru-,"(i) to be thick, of hair or fur",Tuġruruq.,It is thick hair.,,,,,,,,,,,,,,,,,,,,
,tuġu,death (restricted in use as a noun),Tuġum qallirutiaa.,Death is approaching for him/her.,tuġua,his/her death,,,,,,,,,,,,,,,,,,
,tuġu-,(i) to die,Tuġuruq.,S/he died.,,,,,,,,,,,,,,,,,,,,
,tuġuġaq-,to kill many ,Tuġuġairuŋa.,I killed many.,Tuġuġaitka.,I killed many of them. ,,,,,,,,,,,,,,,,,,
,tuġut-,(t) to kill,Iŋminik tuġutuq.,S/he killed herself/himself.,Tuġutkia.,I killed it.,Tuġusiruq.,S/he killed someone. ,,,,,,,,,,,,,,,,
,tuġua-,(i) to faint,Tuġuaruq.,S/he fainted.,,,,,,,,,,,,,,,,,,,,
,tuik,shoulder ,tuiik,(dl.) shoulders,,,,,,,,,,,,,,,,,,,,
,tuit-,to choke,"Niġimik tuituq,",S/he choked on meat.,Tuirutigiaa.,S/he choked on it.,Tuitigaa.,S/he made him/her choke. ,,,,,,,,,,,,,,,,
,tukka.tuq-,to keep pushing with the sole or side of foot; to trample one's feet (repeated action) [from tugiq-],Tukka.tuqtuŋa.,I keep pushing something with my foot.,Tukka.tuġia.,I keep pushing it with my feet.,,,,,,,,,,,,,,,,,,
,tukku-,(i) to stay as a guest,Uaŋnun tukkuruq.,S/he stayed as my guest.,Tukkutitkia.,"I put him/her up, lodge him/her.",,,,,,,,,,,,,,,,,,
,tukkugrait-,"(i) to have no place to stay, nowhere to live",Tukkugrailaq.,S/he has nowhere to live. ,,,,,,,,,,,,,,,,,,,,
,tukkuit-,"(i) to have no place to stay, nowhere to live",Tukkuilaq.,S/he has nowhere to live. ,,,,,,,,,,,,,,,,,,,,
,tukkuliuġnait-,"(i) to be hospitable, a good host",Tukkuliuġnailaq.,S/he is hospitable.,,,,,,,,,,,,,,,,,,,,
,tukkuliuġnaq-,(i) to be in a hospital; to be a bad host,Tukkuliuġna.tuq.,S/he is a bad host.,,,,,,,,,,,,,,,,,,,,
,tukkuwik,place where one stays as a guest,,,,,,,,,,,,,,,,,,,,,,
,tulak-,"(i) to reach shore, come ashore (of people or boat)",Umiat tulaktut.,The boats reached shore.,Tulaktuut.,We(3+) reached shore.,,,,,,,,,,,,,,,,,,
,tulaktuq-,for pack ice to move in to shore and form piles,Tulaktatuq.,The pack ice is piling up on shore.,Tulaaktuaa.,The pack ice is piling up on shore.,,,,,,,,,,,,,,,,,,
,tulimaq,rib,aġviġum tulimait,whale ribs (traditionally placed at entrance to qagri),,,,,,,,,,,,,,,,,,,,
,tulimaaq,"""rib"" (wooden crosspiece) of boat frame",umuam tulimagi,"""ribs"" of a boat",,,,,,,,,,,,,,,,,,,,
,tulliaktit-,(i) to come late (of a person) [from English 'too late'],Qugviaqluni tulliaktituq.,"Being slow, s/he came late. ",,,,,,,,,,,,,,,,,,,,
,tuluġiaq,"canine tooth, fang",,,,,,,,,,,,,,,,,,,,,,
,tuluq-,to bump with the tusks QUEC4473RY o.k. but int?,Tuluġaa.,It bumped him/her with its tusks.,,,,,,,,,,,,,,,,,,,,
,tumak-,to be dry food (which is hard to swallow),Niġi tumaktuq.,The food is dry.,,,,,,,,,,,,,,,,,,,,
,tumaq-,"to finally manage, to finally happen.",Tumaqtuq.,"It finally formed, was made.",Tumaġia.,I finally managed to do it.,,,,,,,,,,,,,,,,,,
,tumi,"trail, road, track, footprint",tumait,its tracks,,,,,,,,,,,,,,,,,,,,
,tumit,(pl.) trail,,,,,,,,,,,,,,,,,,,,,,
,tuni-,to sell,Tuniruq.,It is sold.,Tunigaa.,S/he sold it.,Tuniriruŋa.,I sold something. ,,,,,,,,,,,,,,,,
,tunigi-,(t) to travel directly to something,Tunigiaa.,S/he traveling directly to it.,,,,,,,,,,,,,,,,,,,,
,tuniġruat,(pl.) breastbone,,,,,,,,,,,,,,,,,,,,,,
,tuninŋuq-,(i) to be tired of lying on a hard surface,Tuninŋatuq.,S/he is tired of lying on a hard surface.,,,,,,,,,,,,,,,,,,,,
,tuniqsi-,(i) to have one's mind made up (and not change it),Tuniqsiruq.,His/her mind is made up.,,,,,,,,,,,,,,,,,,,,
,tunnuq,"animal fat, esp. from moose, reindeer",,,,,,,,,,,,,,,,,,,,,,
,tunŋaq,tufted puffin,,,,,,,,,,,,,,,,,,,,,,
,tunu,back,,,,,,,,,,,,,,,,,,,,,,
,tunuałak-,(i) to fall backward,Tunuałaktuq.,S/he fell backward.,,,,,,,,,,,,,,,,,,,,
,tunuanuq-,"to get behind, in back of",Tunuanatuŋa.,I got behind something.,,,,,,,,,,,,,,,,,,,,
,tunuliiik,"two things, one behind the other",,,,,,,,,,,,,,,,,,,,,,
,tunumiilitaq,"something, pad placed between rifle and back for protection by hunter",,,,,,,,,,,,,,,,,,,,,,
,tununiq,backside of King Island,,,,,,,,,,,,,,,,,,,,,,
,tunupiq-,"to turn backward, with the back facing out",Tunupatuq.,S/he turned her/his back.,Tunupiiga.,I turned him/her around so that his/her back faced out.,,,,,,,,,,,,,,,,,,
,tunupiŋa-,"to have one's back turned; to be on backward, of clothing; to be breech of a baby",Tunupiŋaruq.,"S/he has her/his back turned, it is a breech bay.",Tunupiŋaġmi aniruq.,It was born breech.,Tunupiŋaan atigaa.,S/he put it on backward. ,,,,,,,,,,,,,,,,
,tunusuk,nape of neck,,,,,,,,,,,,,,,,,,,,,,
,tunut-,to turn one's back,Tunutuŋa.,I turned my back.,Tunutkia.,I turned it around (with back facing).,,,,,,,,,,,,,,,,,,
,tuŋi*,"toward, area toward something",tuŋaanun,toward it,Tuŋaanatuq.,S/he went toward it.,,,,,,,,,,,,,,,,,,
,tuŋaŋiq-,"(t) to approach, get close to",Tuŋaŋiiga.,I got near him/her.,Tuŋaŋiuŋilaġa.,I don't want to get near it. ,,,,,,,,,,,,,,,,,,
,tuŋniq,edge of floor; strip between body and sole of mukluk next to body (made of sealskin dyed red with alder),tuŋniit,(pl.) edges of floor; strips between body and sole of mukluk next to body,,,,,,,,,,,,,,,,,,,,
,tuŋnit-,"to lean on something with one's body, back, or shoulder",Tuŋnituŋa.,I am leaning on something.,Tuŋnigiga.,I am leaning on it.,,,,,,,,,,,,,,,,,,
,tuŋuq-,"(i) to be bluish, dark colored, dull in color",Tuŋuqtuq.,It is blueish. ,,,,,,,,,,,,,,,,,,,,
,tuŋuqsi-,to get blue in the face,Tuŋuqsiruq.,S/he got blue in the face.,Kiinaa tuŋuqsiraqtuq.,Her/his face used to get blue. ,,,,,,,,,,,,,,,,,,
,tupisiq,"twenty-five cents, a quarter [from English 'two bits] QUERY",,,,,,,,,,,,,,,,,,,,,,
,tupmaq-,"to be stepping on something, standing on something",Iglimun tupma.tuŋa.,I am stepping on the floor.,Imiġmun tupma.tuq.,It is stepping in water.,Tupmaiga.,I am stepping on it.,Tupma.tuqtuq.,S/he is stepping repeatedly. ,,,,,,,,,,,,,,
,tupmiaksraq,step stool ,,,,,,,,,,,,,,,,,,,,,,
,tupmiaq,rung of a ladder; step; step stool; porch stoop in front of house,tupmiġat,(pl.) rungs of ladder; steps; stools; porch stoops,,,,,,,,,,,,,,,,,,,,
,tupniq,tattoo,tupniġit,(pl.) tattoos,,,,,,,,,,,,,,,,,,,,
,tupniq-,(t) to tattoo,Tupniaa.,She tattooed her.,Tupnatuumaruq.,S/e has been tattooed.,,,,,,,,,,,,,,,,,,
,tupqiuaq-,to take down a tent [tuviq + iyaq],Tupqiyaqtuq.,S/he took down a tent.,Tupqiyaġaa.,S/he took down a tent for him/her.,,,,,,,,,,,,,,,,,,
,tupquġaat,roof,inim tupquġaaga,the roof of the house,,,,,,,,,,,,,,,,,,,,
,tuqłuaq,windpipe; spout of teapot; barrel of rifle,tuqłuaga,its barrel,,,,,,,,,,,,,,,,,,,,
,tuqłuaq-,"to call out at a distance, call over to someone",Tuqłuaqtuŋa tuwiġanun.,I am calling out to people.,Tuqłuaġia.,I called out to him/her.,,,,,,,,,,,,,,,,,,
,tuqłuaġaun,foghorn (used in heavy fog to direct hunters back to village),,,,,,,,,,,,,,,,,,,,,,
,tuqłuq-,to call someone (over a short distance),Tuwiġamik tuqłatuŋa.,I am calling a person.,Tuqłuaa.,S/he called him/her.,Tuqłaniktuŋa.,I called someone. ,,,,,,,,,,,,,,,,
,tuqsilataaq,"storm shed, artic entry of King Island house (shortening of tupqum silataat; also tuqsilataat pl. for one arctic entry)",,,,,,,,,,,,,,,,,,,,,,
,tuqsruk,entry tunnel of traditional style house,its entrance tunnel,,,,,,,,,,,,,,,,,,,,,
,tuqtazit-,"to make noise, to bang, to pound, to beat hard of heart",Uumatiga tuqtazituq.,My heart is beating hard.,Tuqtazitut.,They(3+) are making noise.,Tuqtazitkaa.,S/he is making noise with it.,,,,,,,,,,,,,,,,
,tuqtuu-,"(i) to make a loud bang (e.g. of something which falls or hits something, not a gunshot)",Tuqtuuruq.,It fell with a bang.,,,,,,,,,,,,,,,,,,,,
,tut-,"to arrive, reach a place or person; to land after a fall",Tutkia.,"I reached him/her, have gotten to him/her.",Azinun tuttuŋa.,I landed on the floor (need not be on feet). ,,,,,,,,,,,,,,,,,,
,tunŋa-,"(i) to be attached, connected",Tunŋaruq.,It is connected.,,,,,,,,,,,,,,,,,,,,
,tuti-,"to step on, tread on",Tusrruq.,"S/he is stepping, treading on something.",Tutiruq.,"S/he is stepping, treading on something.",Tutigia.,I tread on it.,,,,,,,,,,,,,,,,
,tutik,grandchild,tutka,his/her grandchild,,,,,,,,,,,,,,,,,,,,
,tutiliġiun,great-grandchild,,,,,,,,,,,,,,,,,,,,,,
